Pos_Threshold,Pos_Density,Neg_Threshold,Neg_Density
-1.81161201689321,0.000160356024818,-1.81161201689321,0.329358667008707
-1.80619255346119,0.000173197446756,-1.80619255346119,0.330828796958385
-1.80077309002917,0.000186958204661,-1.80077309002917,0.33233212082588
-1.79535362659715,0.000201694781063,-1.79535362659715,0.333870775025152
-1.78993416316513,0.000217466386029,-1.78993416316513,0.335446832181451
-1.78451469973311,0.000234335033827,-1.78451469973311,0.337062296152334
-1.77909523630109,0.000252365617761,-1.77909523630109,0.338719097243714
-1.77367577286907,0.000271625982812,-1.77367577286907,0.340419087632734
-1.76825630943705,0.000292186995726,-1.76825630943705,0.342164037008312
-1.76283684600503,0.000314122612163,-1.76283684600503,0.343955628439247
-1.75741738257301,0.000337509940533,-1.75741738257301,0.345795454478838
-1.75199791914099,0.00036242930209,-1.75199791914099,0.347685013513914
-1.74657845570897,0.000388964286907,-1.74657845570897,0.349625706365205
-1.74115899227695,0.000417201805286,-1.74115899227695,0.35161883314491
-1.73573952884493,0.000447232134201,-1.73573952884493,0.353665590376315
-1.73032006541291,0.000479148958344,-1.73032006541291,0.355767068379262
-1.72490060198089,0.000513049405332,-1.72490060198089,0.357924248924213
-1.71948113854887,0.000549034074675,-1.71948113854887,0.36013800315667
-1.71406167511685,0.000587207060049,-1.71406167511685,0.362409089792664
-1.70864221168483,0.000627675964489,-1.70864221168483,0.364738153585033
-1.70322274825281,0.000670551908058,-1.70322274825281,0.367125724059258
-1.69780328482079,0.000715949527617,-1.69780328482079,0.369572214516658
-1.69238382138877,0.000763986968296,-1.69238382138877,0.372077921301854
-1.68696435795675,0.000814785866296,-1.68696435795675,0.374643023330505
-1.68154489452473,0.000868471322678,-1.68154489452473,0.377267581872516
-1.67612543109271,0.000925171867794,-1.67612543109271,0.379951540585097
-1.67070596766069,0.000985019416079,-1.67070596766069,0.382694725789308
-1.66528650422867,0.001048149210901,-1.66528650422867,0.385496846983033
-1.65986704079665,0.001114699759255,-1.65986704079665,0.388357497582666
-1.65444757736463,0.001184812756062,-1.65444757736463,0.39127615588519
-1.64902811393261,0.001258632997924,-1.64902811393261,0.394252186241805
-1.64360865050059,0.001336308286204,-1.64360865050059,0.397284840433756
-1.63818918706857,0.001417989319324,-1.63818918706857,0.400373259240597
-1.63276972363655,0.001503829574273,-1.63276972363655,0.403516474190727
-1.62735026020453,0.001593985177313,-1.62735026020453,0.406713409483776
-1.62193079677251,0.001688614763952,-1.62193079677251,0.409962884074094
-1.61651133334049,0.001787879328318,-1.61651133334049,0.413263613904452
-1.61109186990847,0.00189194206208,-1.61109186990847,0.4166142142789
-1.60567240647645,0.002000968183175,-1.60567240647645,0.420013202363658
-1.60025294304443,0.002115124754636,-1.60025294304443,0.42345899980486
-1.5948334796124,0.002234580493853,-1.5948334796124,0.426949935452039
-1.58941401618038,0.002359505572725,-1.58941401618038,0.430484248176283
-1.58399455274836,0.002490071409157,-1.58399455274836,0.434060089772146
-1.57857508931634,0.002626450450465,-1.57857508931634,0.437675527932563
-1.57315562588432,0.002768815949302,-1.57315562588432,0.441328549286242
-1.5677361624523,0.00291734173278,-1.5677361624523,0.445017062487293
-1.56231669902028,0.003072201965523,-1.56231669902028,0.448738901347139
-1.55689723558826,0.003233570907463,-1.55689723558826,0.452491827999114
-1.55147777215624,0.003401622667226,-1.55147777215624,0.456273536086541
-1.54605830872422,0.003576530952032,-1.54605830872422,0.460081653965504
-1.5406388452922,0.003758468815081,-1.5406388452922,0.463913747913956
-1.53521938186018,0.003947608401442,-1.53521938186018,0.467767325339301
-1.52979991842816,0.004144120693506,-1.52979991842816,0.471639837977075
-1.52438045499614,0.004348175257128,-1.52438045499614,0.475528685073885
-1.51896099156412,0.004559939989582,-1.51896099156412,0.479431216548275
-1.5135415281321,0.004779580870519,-1.5135415281321,0.483344736123776
-1.50812206470008,0.00500726171712,-1.50812206470008,0.487266504428933
-1.50270260126806,0.005243143944667,-1.50270260126806,0.491193742059695
-1.49728313783604,0.005487386333745,-1.49728313783604,0.495123632600114
-1.49186367440402,0.005740144805332,-1.49186367440402,0.499053325597914
-1.486444210972,0.006001572204965,-1.486444210972,0.502979939492027
-1.48102474753998,0.006271818097231,-1.48102474753998,0.506900564489823
-1.47560528410796,0.00655102857174,-1.47560528410796,0.510812265392302
-1.47018582067594,0.006839346061759,-1.47018582067594,0.514712084366098
-1.46476635724392,0.007136909176606,-1.46476635724392,0.518597043661696
-1.4593468938119,0.007443852548877,-1.4593468938119,0.522464148277824
-1.45392743037988,0.007760306697509,-1.45392743037988,0.52631038857248
-1.44850796694786,0.008086397907607,-1.44850796694786,0.530132742821604
-1.44308850351584,0.008422248127898,-1.44308850351584,0.533928179726871
-1.43766904008382,0.008767974886564,-1.43766904008382,0.537693660874561
-1.4322495766518,0.009123691226125,-1.4322495766518,0.541426143147913
-1.42683011321978,0.009489505657927,-1.42683011321978,0.545122581095794
-1.42141064978776,0.009865522136665,-1.42141064978776,0.548779929260893
-1.41599118635574,0.010251840055267,-1.41599118635574,0.552395144471041
-1.41057172292372,0.010648554260288,-1.41057172292372,0.555965188097581
-1.4051522594917,0.011055755087882,-1.4051522594917,0.559487028284996
-1.39973279605968,0.0114735284202,-1.39973279605968,0.562957642156322
-1.39431333262766,0.011901955761976,-1.39431333262766,0.566374017999054
-1.38889386919564,0.012341114336839,-1.38889386919564,0.569733157436481
-1.38347440576362,0.012791077202767,-1.38347440576362,0.573032077589538
-1.3780549423316,0.013251913385923,-1.3780549423316,0.576267813234395
-1.37263547889958,0.013723688031912,-1.37263547889958,0.579437418961062
-1.36721601546756,0.014206462573363,-1.36721601546756,0.582537971338348
-1.36179655203554,0.014700294912548,-1.36179655203554,0.585566571090511
-1.35637708860352,0.015205239617567,-1.35637708860352,0.588520345290888
-1.3509576251715,0.015721348130495,-1.3509576251715,0.5913964495777
-1.34553816173948,0.016248668985666,-1.34553816173948,0.594192070397115
-1.34011869830746,0.016787248036164,-1.34011869830746,0.596904427278487
-1.33469923487544,0.017337128686398,-1.33469923487544,0.599530775146417
-1.32927977144342,0.017898352128497,-1.32927977144342,0.602068406674118
-1.3238603080114,0.018470957580153,-1.3238603080114,0.604514654682173
-1.31844084457938,0.019054982521359,-1.31844084457938,0.606866894586476
-1.31302138114735,0.019650462927437,-1.31302138114735,0.60912254689876
-1.30760191771533,0.020257433495592,-1.30760191771533,0.611279079782676
-1.30218245428331,0.020875927862187,-1.30218245428331,0.613334011667906
-1.29676299085129,0.021505978807845,-1.29676299085129,0.615284913924322
-1.29134352741927,0.022147618447416,-1.29134352741927,0.617129413597625
-1.28592406398725,0.022800878401862,-1.28592406398725,0.618865196207327
-1.28050460055523,0.023465789949044,-1.28050460055523,0.620490008607338
-1.27508513712321,0.024142384150438,-1.27508513712321,0.622001661908754
-1.26966567369119,0.02483069195083,-1.26966567369119,0.623398034463794
-1.26424621025917,0.025530744248084,-1.26424621025917,0.624677074909101
-1.25882674682715,0.026242571930164,-1.25882674682715,0.625836805265933
-1.25340728339513,0.026966205876679,-1.25340728339513,0.626875324094018
-1.24798781996311,0.027701676922349,-1.24798781996311,0.627790809695063
-1.24256835653109,0.028449015779941,-1.24256835653109,0.628581523361198
-1.23714889309907,0.029208252920398,-1.23714889309907,0.629245812662787
-1.23172942966705,0.02997941840806,-1.23172942966705,0.629782114769311
-1.22630996623503,0.030762541689131,-1.22630996623503,0.63018895979623
-1.22089050280301,0.031557651331758,-1.22089050280301,0.630464974169952
-1.21547103937099,0.032364774716377,-1.21547103937099,0.630608884002272
-1.21005157593897,0.033183937675254,-1.21005157593897,0.630619518464917
-1.20463211250695,0.034015164080471,-1.20463211250695,0.630495813154072
-1.19921264907493,0.034858475379929,-1.19921264907493,0.630236813434094
-1.19379318564291,0.035713890081288,-1.19379318564291,0.629841677748913
-1.18837372221089,0.03658142318412,-1.18837372221089,0.629309680889016
-1.18295425877887,0.037461085560958,-1.18295425877887,0.628640217201307
-1.17753479534685,0.038352883288269,-1.17753479534685,0.627832803728563
-1.17211533191483,0.039256816928817,-1.17211533191483,0.626887083264754
-1.16669586848281,0.040172880767279,-1.16669586848281,0.625802827312017
-1.16127640505079,0.041101062001383,-1.16127640505079,0.624579938924715
-1.15585694161877,0.042041339891268,-1.15585694161877,0.623218455425693
-1.15043747818675,0.042993684870173,-1.15043747818675,0.621718550979609
-1.14501801475473,0.043958057619984,-1.14501801475473,0.620080539008027
-1.13959855132271,0.044934408115572,-1.13959855132271,0.618304874430904
-1.13417908789069,0.045922674642251,-1.13417908789069,0.61639215571906
-1.12875962445867,0.046922782791095,-1.12875962445867,0.614343126742315
-1.12334016102665,0.047934644437199,-1.12334016102665,0.612158678398119
-1.11792069759463,0.048958156706339,-1.11792069759463,0.609839850005798
-1.11250123416261,0.04999320093583,-1.11250123416261,0.607387830451795
-1.10708177073059,0.051039641635671,-1.10708177073059,0.604803959071812
-1.10166230729857,0.05209732545637,-1.10166230729857,0.602089726256217
-1.09624284386655,0.053166080170088,-1.09624284386655,0.5992467737657
-1.09082338043453,0.054245713671957,-1.09082338043453,0.596276894744916
-1.08540391700251,0.055336013008635,-1.08540391700251,0.593182033422573
-1.07998445357049,0.056436743441274,-1.07998445357049,0.589964284487373
-1.07456499013847,0.057547647550236,-1.07456499013847,0.586625892130133
-1.06914552670645,0.058668444388905,-1.06914552670645,0.583169248743493
-1.06372606327443,0.059798828694006,-1.06372606327443,0.579596893271724
-1.05830659984241,0.060938470159806,-1.05830659984241,0.575911509204353
-1.05288713641039,0.062087012783496,-1.05288713641039,0.572115922208607
-1.04746767297837,0.063244074288943,-1.04746767297837,0.568213097396988
-1.04204820954635,0.064409245635833,-1.04204820954635,0.564206136227695
-1.03662874611432,0.065582090621015,-1.03662874611432,0.560098273037036
-1.0312092826823,0.066762145578566,-1.0312092826823,0.555892871204491
-1.02578981925028,0.06794891918483,-1.02578981925028,0.551593418952542
-1.02037035581826,0.069141892374256,-1.02037035581826,0.547203524785018
-1.01495089238624,0.070340518371505,-1.01495089238624,0.542726912569205
-1.00953142895422,0.071544222844807,-1.00953142895422,0.538167416268587
-1.0041119655222,0.072752404185044,-1.0041119655222,0.533528974334659
-0.998692502090183,0.073964433914498,-0.998692502090183,0.528815623767836
-0.993273038658163,0.075179657228608,-0.993273038658163,0.524031493859056
-0.987853575226143,0.076397393673439,-0.987853575226143,0.519180799625189
-0.982434111794123,0.077616937960937,-0.982434111794123,0.514267834952913
