Pos_Threshold,Pos_Density,Neg_Threshold,Neg_Density
-2.43126825846323,0.000127896908244,-2.43126825846323,0.121748826129396
-2.42627215694622,0.000137472419608,-2.42627215694622,0.124585206279955
-2.42127605542922,0.000147679302265,-2.42127605542922,0.127457258663814
-2.41627995391221,0.000158552199756,-2.41627995391221,0.13036440618172
-2.41128385239521,0.000170127123582,-2.41128385239521,0.133306028679563
-2.4062877508782,0.000182441468428,-2.4062877508782,0.136281462411576
-2.4012916493612,0.000195534024459,-2.4012916493612,0.139289999562829
-2.39629554784419,0.000209444986451,-2.39629554784419,0.142330887834796
-2.39129944632718,0.000224215959509,-2.39129944632718,0.145403330097721
-2.38630334481018,0.000239889961113,-2.38630334481018,0.14850648411347
-2.38130724329317,0.000256511419239,-2.38130724329317,0.151639462332479
-2.37631114177617,0.000274126166297,-2.37631114177617,0.154801331768348
-2.37131504025916,0.00029278142864,-2.37131504025916,0.157991113953502
-2.36631893874216,0.000312525811377,-2.36631893874216,0.161207784979253
-2.36132283722515,0.000333409278247,-2.36132283722515,0.164450275623445
-2.35632673570815,0.00035548312631,-2.35632673570815,0.16771747156872
-2.35133063419114,0.000378799955208,-2.35133063419114,0.171008213714276
-2.34633453267413,0.000403413630774,-2.34633453267413,0.174321298583802
-2.34133843115713,0.000429379242759,-2.34133843115713,0.17765547883207
-2.33634232964012,0.00045675305646,-2.33634232964012,0.181009463852449
-2.33134622812312,0.000485592458074,-2.33134622812312,0.184381920487375
-2.32635012660611,0.00051595589356,-2.32635012660611,0.187771473843548
-2.32135402508911,0.000547902800869,-2.32135402508911,0.191176708213366
-2.3163579235721,0.000581493535381,-2.3163579235721,0.194596168103839
-2.31136182205509,0.00061678928842,-2.31136182205509,0.198028359373904
-2.30636572053809,0.000653851998743,-2.30636572053809,0.201471750480775
-2.30136961902108,0.000692744256915,-2.30136961902108,0.204924773835639
-2.29637351750408,0.000733529202517,-2.29637351750408,0.208385827268664
-2.29137741598707,0.000776270414159,-2.29137741598707,0.211853275602957
-2.28638131447007,0.000821031792287,-2.28638131447007,0.215325452336757
-2.28138521295306,0.000867877434831,-2.28138521295306,0.218800661432774
-2.27638911143605,0.000916871505734,-2.27638911143605,0.222277179213244
-2.27139300991905,0.00096807809649,-2.27139300991905,0.225753256358877
-2.26639690840204,0.001021561080791,-2.26639690840204,0.229227120009511
-2.26140080688504,0.001077383962482,-2.26140080688504,0.232696975963901
-2.25640470536803,0.001135609717007,-2.25640470536803,0.236161010975704
-2.25140860385103,0.001196300626615,-2.25140860385103,0.239617395142325
-2.24641250233402,0.0012595181096,-2.24641250233402,0.243064284382935
-2.24141640081702,0.001325322543906,-2.24141640081702,0.246499823001578
-2.23642029930001,0.001393773085464,-2.23642029930001,0.249922146330929
-2.231424197783,0.001464927481688,-2.231424197783,0.253329383451913
-2.226428096266,0.001538841880549,-2.226428096266,0.256719659984012
-2.22143199474899,0.00161557063576,-2.22143199474899,0.260091100940785
-2.21643589323199,0.001695166108583,-2.21643589323199,0.263441833644767
-2.21143979171498,0.001777678466828,-2.21143979171498,0.266769990695609
-2.20644369019798,0.00186315548169,-2.20644369019798,0.270073712985019
-2.20144758868097,0.001951642323041,-2.20144758868097,0.273351152751773
-2.19645148716396,0.002043181353891,-2.19645148716396,0.276600476669801
-2.19145538564696,0.002137811924733,-2.19145538564696,0.279819868962118
-2.18645928412995,0.002235570168535,-2.18645928412995,0.283007534533108
-2.18146318261295,0.002336488797166,-2.18146318261295,0.286161702111509
-2.17646708109594,0.002440596900072,-2.17646708109594,0.289280627396232
-2.17147097957894,0.002547919746046,-2.17147097957894,0.292362596197001
-2.16647487806193,0.002658478588959,-2.16647487806193,0.295405927561674
-2.16147877654493,0.002772290478332,-2.16147877654493,0.298408976881986
-2.15648267502792,0.002889368075651,-2.15648267502792,0.301370138969401
-2.15148657351091,0.003009719477325,-2.15148657351091,0.304287851092681
-2.14649047199391,0.003133348045223,-2.14649047199391,0.307160595968777
-2.1414943704769,0.00326025224569,-2.1414943704769,0.309986904698664
-2.1364982689599,0.003390425497963,-2.1364982689599,0.312765359639749
-2.13150216744289,0.003523856032914,-2.13150216744289,0.315494597206587
-2.12650606592589,0.003660526762992,-2.12650606592589,0.318173310591709
-2.12150996440888,0.003800415164271,-2.12150996440888,0.320800252398512
-2.11651386289187,0.003943493171445,-2.11651386289187,0.323374237178314
-2.11151776137487,0.004089727086614,-2.11151776137487,0.325894143863866
-2.10652165985786,0.004239077502667,-2.10652165985786,0.328358918091831
-2.10152555834086,0.004391499242002,-2.10152555834086,0.330767574407001
-2.09652945682385,0.004546941311332,-2.09652945682385,0.333119198341267
