Pos_Threshold,Pos_Density,Neg_Threshold,Neg_Density
-2.18635398802894,0.000145260704686,-2.18635398802894,0.055961048945386
-2.18150231032116,0.00015377671591,-2.18150231032116,0.05719755931828
-2.17665063261338,0.000162730760084,-2.17665063261338,0.058449090081656
-2.1717989549056,0.000172141464594,-2.1717989549056,0.059716065298789
-2.16694727719782,0.000182028018646,-2.16694727719782,0.0609989454917
-2.16209559949004,0.000192410177476,-2.16209559949004,0.062298227390619
-2.15724392178226,0.000203308265856,-2.15724392178226,0.063614443498315
-2.15239224407448,0.000214743180831,-2.15239224407448,0.064948161466382
-2.1475405663667,0.000226736393687,-2.1475405663667,0.06629998328144
-2.14268888865892,0.000239309951071,-2.14268888865892,0.067670544260201
-2.13783721095114,0.000252486475262,-2.13783721095114,0.069060511853291
-2.13298553324336,0.00026628916354,-2.13298553324336,0.070470584258699
-2.12813385553558,0.000280741786616,-2.12813385553558,0.071901488846767
-2.1232821778278,0.000295868686105,-2.1232821778278,0.073353980399613
-2.11843050012002,0.000311694770994,-2.11843050012002,0.074828839168904
-2.11357882241224,0.000328245513091,-2.11357882241224,0.076326868756936
-2.10872714470446,0.000345546941417,-2.10872714470446,0.077848893826956
-2.10387546699668,0.000363625635519,-2.10387546699668,0.07939575764968
-2.0990237892889,0.000382508717687,-2.0990237892889,0.080968319493917
-2.09417211158112,0.000402223844044,-2.09417211158112,0.08256745187018
-2.08932043387334,0.000422799194512,-2.08932043387334,0.084194037637077
-2.08446875616556,0.000444263461611,-2.08446875616556,0.085848966981147
-2.07961707845778,0.000466645838113,-2.07961707845778,0.087533134281672
-2.07476540075,0.000489976003523,-2.07476540075,0.089247434872772
-2.06991372304221,0.00051428410939,-2.06991372304221,0.090992761715837
-2.06506204533443,0.000539600763459,-2.06506204533443,0.092770001996047
-2.06021036762665,0.000565957012653,-2.06021036762665,0.094580033657342
-2.05535868991887,0.000593384324914,-2.05535868991887,0.096423721890778
-2.05050701221109,0.000621914569903,-2.05050701221109,0.098301915591688
-2.04565533450331,0.000651579998593,-2.04565533450331,0.100215443801484
-2.04080365679553,0.000682413221768,-2.04080365679553,0.102165112150307
-2.03595197908775,0.000714447187474,-2.03595197908775,0.104151699316959
-2.03110030137997,0.000747715157438,-2.03110030137997,0.106175953522768
-2.02624862367219,0.000782250682525,-2.02624862367219,0.108238589076148
-2.02139694596441,0.000818087577253,-2.02139694596441,0.11034028298462
-2.01654526825663,0.000855259893443,-2.01654526825663,0.112481671651013
-2.01169359054885,0.000893801893048,-2.01169359054885,0.114663347670432
-2.00684191284107,0.000933748020244,-2.00684191284107,0.116885856744345
-2.00199023513329,0.000975132872835,-2.00199023513329,0.119149694727841
-1.99713855742551,0.001017991173077,-1.99713855742551,0.121455304825723
-1.99228687971773,0.001062357737977,-1.99228687971773,0.123803074952633
-1.98743520200995,0.001108267449191,-1.98743520200995,0.126193335271875
-1.98258352430217,0.001155755222593,-1.98258352430217,0.128626355926965
-1.97773184659439,0.001204855977634,-1.97773184659439,0.131102344979265
-1.97288016888661,0.001255604606594,-1.97288016888661,0.13362144656429
-1.96802849117883,0.001308035943853,-1.96802849117883,0.136183739278463
-1.96317681347105,0.001362184735299,-1.96317681347105,0.138789234807193
-1.95832513576327,0.001418085607992,-1.95832513576327,0.141437876804238
-1.95347345805549,0.001475773040239,-1.95347345805549,0.144129540031278
-1.94862178034771,0.001535281332204,-1.94862178034771,0.14686402976564
-1.94377010263993,0.001596644577199,-1.94377010263993,0.149641081482977
-1.93891842493215,0.001659896633812,-1.93891842493215,0.152460360820613
-1.93406674722437,0.001725071099021,-1.93406674722437,0.155321463826117
-1.92921506951659,0.001792201282454,-1.92921506951659,0.158223917494459
