Pos_Threshold,Pos_Density,Neg_Threshold,Neg_Density
-2.43355656225815,1.365445714246E-05,-2.43355656225815,0.042943433035335
-2.42841811447805,1.48844256859639E-05,-2.42841811447805,0.043989285598315
-2.42327966669794,1.62168726871421E-05,-2.42327966669794,0.045050310809485
-2.41814121891783,1.76595479956772E-05,-2.41814121891783,0.046126471559907
-2.41300277113773,1.92207168477254E-05,-2.41300277113773,0.047217725855342
-2.40786432335762,2.09091881616173E-05,-2.40786432335762,0.048324027004373
-2.40272587557751,2.27343439070329E-05,-2.40272587557751,0.049445323822567
-2.39758742779741,2.47061695503038E-05,-2.39758742779741,0.050581560852379
-2.3924489800173,2.68352855748709E-05,-2.3924489800173,0.051732678598362
-2.38731053223719,2.91329800720085E-05,-2.38731053223719,0.052898613777189
-2.38217208445708,3.16112423926987E-05,-2.38217208445708,0.054079299581874
-2.37703363667698,3.42827978469838E-05,-2.37703363667698,0.055274665959464
-2.37189518889687,3.71611434322686E-05,-2.37189518889687,0.056484639901412
-2.36675674111676,4.02605845668512E-05,-2.36675674111676,0.057709145745693
-2.36161829333666,4.35962727994364E-05,-2.36161829333666,0.058948105489673
-2.35647984555655,4.71842444595542E-05,-2.35647984555655,0.060201439112598
-2.35134139777644,5.10414602076281E-05,-2.35134139777644,0.06146906490651
-2.34620294999634,5.51858454369417E-05,-2.34620294999634,0.062750899814293
-2.34106450221623,5.96363314729403E-05,-2.34106450221623,0.06404685977345
-2.33592605443612,6.44128975081844E-05,-2.33592605443612,0.065356860064159
-2.33078760665602,6.95366132038252E-05,-2.33078760665602,0.066680815660052
-2.32564915887591,7.5029681880761E-05,-2.32564915887591,0.068018641580111
-2.3205107110958,8.091548421563E-05,-2.3205107110958,0.069370253239989
-2.3153722633157,8.72186223485065E-05,-2.3153722633157,0.070735566801036
-2.31023381553559,9.39649643006827E-05,-2.31023381553559,0.072114499515244
-2.30509536775548,0.000101181688592,-2.30509536775548,0.073506970064284
-2.29995691997538,0.000108897328939,-2.29995691997538,0.074912898890806
