FPR, TPR0 AUC = 0.6188, TPR1 AUC = 0.59, TPR2 AUC = 0.6728, TPR3 AUC = 0.5974, TPR4 AUC = 0.5453, Mean TPR AUC = 0.6044 (+/- 0.0415)
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.010101010101010102, 0.01507537688442211, 0.015151515151515152, 0.07575757575757576, 0.030303030303030304, 0.045454545454545456, 0.03634840871021776
0.020202020202020204, 0.02512562814070352, 0.04040404040404041, 0.08080808080808081, 0.030303030303030304, 0.045454545454545456, 0.044419065022080095
0.030303030303030304, 0.02512562814070352, 0.04040404040404041, 0.08080808080808081, 0.030303030303030304, 0.045454545454545456, 0.044419065022080095
0.04040404040404041, 0.03015075376884422, 0.0707070707070707, 0.12121212121212122, 0.050505050505050504, 0.08080808080808081, 0.0706766154002335
0.05050505050505051, 0.04020100502512563, 0.08585858585858586, 0.12121212121212122, 0.05555555555555555, 0.09595959595959595, 0.07975737272219684
0.06060606060606061, 0.06532663316582915, 0.10101010101010101, 0.12121212121212122, 0.06060606060606061, 0.11616161616161616, 0.09286330643114563
0.07070707070707072, 0.06532663316582915, 0.15656565656565657, 0.14646464646464646, 0.08080808080808081, 0.13131313131313133, 0.11609562966346887
0.08080808080808081, 0.09045226130653267, 0.16666666666666666, 0.15151515151515152, 0.10606060606060606, 0.13636363636363635, 0.13021166438251866
0.09090909090909091, 0.09045226130653267, 0.1717171717171717, 0.15656565656565657, 0.13131313131313133, 0.14646464646464646, 0.13930257347342775
0.10101010101010102, 0.10050251256281408, 0.1717171717171717, 0.18181818181818182, 0.1414141414141414, 0.15656565656565657, 0.1504035328155931
0.11111111111111112, 0.1658291457286432, 0.1919191919191919, 0.20707070707070707, 0.14646464646464646, 0.18181818181818182, 0.17862037460027408
0.12121212121212122, 0.17587939698492464, 0.20202020202020202, 0.25757575757575757, 0.15151515151515152, 0.1919191919191919, 0.19578194000304552
0.13131313131313133, 0.18090452261306533, 0.21212121212121213, 0.26262626262626265, 0.15151515151515152, 0.19696969696969696, 0.2008273691690777
0.14141414141414144, 0.20100502512562815, 0.21212121212121213, 0.2727272727272727, 0.16161616161616163, 0.21717171717171718, 0.21292827775239836
0.15151515151515152, 0.20603015075376885, 0.2222222222222222, 0.2727272727272727, 0.1717171717171717, 0.21717171717171718, 0.21797370691843052
0.16161616161616163, 0.23618090452261306, 0.2474747474747475, 0.29292929292929293, 0.1919191919191919, 0.23232323232323232, 0.24016547383381556
0.17171717171717174, 0.24623115577889448, 0.2474747474747475, 0.29292929292929293, 0.20707070707070707, 0.23232323232323232, 0.24520582711537484
0.18181818181818182, 0.27638190954773867, 0.25252525252525254, 0.35353535353535354, 0.20707070707070707, 0.23737373737373738, 0.2653773920105579
0.19191919191919193, 0.27638190954773867, 0.2777777777777778, 0.35858585858585856, 0.21212121212121213, 0.25252525252525254, 0.27547840211156793
0.20202020202020204, 0.2864321608040201, 0.30808080808080807, 0.398989898989899, 0.21212121212121213, 0.25252525252525254, 0.2916298665042384
0.21212121212121213, 0.3015075376884422, 0.30808080808080807, 0.42424242424242425, 0.23232323232323232, 0.25252525252525254, 0.3037358509720319
0.22222222222222224, 0.31155778894472363, 0.3181818181818182, 0.42424242424242425, 0.23737373737373738, 0.25252525252525254, 0.3087762042535912
0.23232323232323235, 0.3316582914572864, 0.3181818181818182, 0.42424242424242425, 0.29292929292929293, 0.26262626262626265, 0.32592761788741687
0.24242424242424243, 0.35678391959798994, 0.32323232323232326, 0.4292929292929293, 0.29797979797979796, 0.29292929292929293, 0.34004365260646663
0.25252525252525254, 0.36180904522613067, 0.3333333333333333, 0.43434343434343436, 0.30303030303030304, 0.29292929292929293, 0.34508908177249886
0.26262626262626265, 0.36180904522613067, 0.3383838383838384, 0.43434343434343436, 0.31313131313131315, 0.30303030303030304, 0.3501395868230039
0.27272727272727276, 0.39195979899497485, 0.3838383838383838, 0.4797979797979798, 0.32323232323232326, 0.30303030303030304, 0.37637175777879295
0.2828282828282829, 0.39195979899497485, 0.3838383838383838, 0.4797979797979798, 0.37373737373737376, 0.35858585858585856, 0.39758387899091413
0.29292929292929293, 0.39195979899497485, 0.3838383838383838, 0.48484848484848486, 0.3888888888888889, 0.35858585858585856, 0.4016242830313182
0.30303030303030304, 0.40703517587939697, 0.398989898989899, 0.5, 0.398989898989899, 0.35858585858585856, 0.41272016648901066
0.31313131313131315, 0.45226130653266333, 0.40404040404040403, 0.5303030303030303, 0.41919191919191917, 0.3686868686868687, 0.43489670575097705
0.32323232323232326, 0.45226130653266333, 0.41919191919191917, 0.5454545454545454, 0.42424242424242425, 0.398989898989899, 0.44802801888229027
0.33333333333333337, 0.45226130653266333, 0.41919191919191917, 0.5505050505050505, 0.42424242424242425, 0.40404040404040403, 0.45004822090249225
0.3434343434343435, 0.457286432160804, 0.41919191919191917, 0.5757575757575758, 0.42424242424242425, 0.40404040404040403, 0.4561037510786255
0.3535353535353536, 0.4723618090452261, 0.4393939393939394, 0.6111111111111112, 0.4292929292929293, 0.41414141414141414, 0.47326024059692406
0.36363636363636365, 0.47738693467336685, 0.4444444444444444, 0.6212121212121212, 0.47474747474747475, 0.43434343434343436, 0.49042688188416833
0.37373737373737376, 0.4824120603015075, 0.4444444444444444, 0.6212121212121212, 0.48484848484848486, 0.43434343434343436, 0.4934521090299985
0.38383838383838387, 0.4824120603015075, 0.4494949494949495, 0.6212121212121212, 0.48484848484848486, 0.43434343434343436, 0.4944622100400995
