FPR, TPR0 AUC = 0.8848, TPR1 AUC = 0.9186, TPR2 AUC = 0.9088, TPR3 AUC = 0.9272, TPR4 AUC = 0.9154, Mean TPR AUC = 0.9115 (+/- 0.0143)
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.010101010101010102, 0.4504950495049505, 0.3034825870646766, 0.4577114427860697, 0.5472636815920398, 0.24378109452736318, 0.40054677109501996
0.020202020202020204, 0.4504950495049505, 0.3034825870646766, 0.4577114427860697, 0.5472636815920398, 0.24378109452736318, 0.40054677109501996
0.030303030303030304, 0.5445544554455446, 0.5621890547263682, 0.6716417910447762, 0.6766169154228856, 0.4079601990049751, 0.57259248312891
0.04040404040404041, 0.5445544554455446, 0.5621890547263682, 0.6716417910447762, 0.6766169154228856, 0.4079601990049751, 0.57259248312891
0.05050505050505051, 0.5445544554455446, 0.5621890547263682, 0.6716417910447762, 0.6766169154228856, 0.4079601990049751, 0.57259248312891
0.06060606060606061, 0.5495049504950495, 0.6517412935323383, 0.6766169154228856, 0.7263681592039801, 0.6766169154228856, 0.6561696468154279
0.07070707070707072, 0.5495049504950495, 0.6517412935323383, 0.6766169154228856, 0.7263681592039801, 0.6766169154228856, 0.6561696468154279
0.08080808080808081, 0.5495049504950495, 0.6517412935323383, 0.6766169154228856, 0.7263681592039801, 0.6766169154228856, 0.6561696468154279
0.09090909090909091, 0.6039603960396039, 0.7810945273631841, 0.7711442786069652, 0.7562189054726368, 0.8208955223880597, 0.74666272597409
0.10101010101010102, 0.6039603960396039, 0.7810945273631841, 0.7711442786069652, 0.7562189054726368, 0.8208955223880597, 0.74666272597409
0.11111111111111112, 0.6039603960396039, 0.7810945273631841, 0.7711442786069652, 0.7562189054726368, 0.8208955223880597, 0.74666272597409
0.12121212121212122, 0.6782178217821783, 0.8656716417910447, 0.7761194029850746, 0.8407960199004975, 0.835820895522388, 0.7993251563962366
0.13131313131313133, 0.6782178217821783, 0.8656716417910447, 0.7761194029850746, 0.8407960199004975, 0.835820895522388, 0.7993251563962366
0.14141414141414144, 0.6782178217821783, 0.8656716417910447, 0.7761194029850746, 0.8407960199004975, 0.835820895522388, 0.7993251563962366
0.15151515151515152, 0.7128712871287128, 0.8805970149253731, 0.7960199004975125, 0.8606965174129353, 0.8507462686567164, 0.8201861977242499
0.16161616161616163, 0.7128712871287128, 0.8805970149253731, 0.7960199004975125, 0.8606965174129353, 0.8507462686567164, 0.8201861977242499
0.17171717171717174, 0.7128712871287128, 0.8805970149253731, 0.7960199004975125, 0.8606965174129353, 0.8507462686567164, 0.8201861977242499
0.18181818181818182, 0.7574257425742574, 0.8955223880597015, 0.835820895522388, 0.8606965174129353, 0.8557213930348259, 0.8410373873208217
0.19191919191919193, 0.7574257425742574, 0.8955223880597015, 0.835820895522388, 0.8606965174129353, 0.8557213930348259, 0.8410373873208217
0.20202020202020204, 0.7574257425742574, 0.8955223880597015, 0.835820895522388, 0.8606965174129353, 0.8557213930348259, 0.8410373873208217
0.21212121212121213, 0.7722772277227723, 0.9203980099502488, 0.8756218905472637, 0.9154228855721394, 0.8955223880597015, 0.8758484803704251
0.22222222222222224, 0.7722772277227723, 0.9203980099502488, 0.8756218905472637, 0.9154228855721394, 0.8955223880597015, 0.8758484803704251
0.23232323232323235, 0.7722772277227723, 0.9203980099502488, 0.8756218905472637, 0.9154228855721394, 0.8955223880597015, 0.8758484803704251
0.24242424242424243, 0.8118811881188119, 0.9303482587064676, 0.8805970149253731, 0.9253731343283582, 0.945273631840796, 0.8986946455839615
0.25252525252525254, 0.8118811881188119, 0.9303482587064676, 0.8805970149253731, 0.9253731343283582, 0.945273631840796, 0.8986946455839615
0.26262626262626265, 0.8118811881188119, 0.9303482587064676, 0.8805970149253731, 0.9253731343283582, 0.945273631840796, 0.8986946455839615
0.27272727272727276, 0.8465346534653465, 0.945273631840796, 0.8955223880597015, 0.9303482587064676, 0.945273631840796, 0.9125905127826217
0.2828282828282829, 0.8465346534653465, 0.945273631840796, 0.8955223880597015, 0.9303482587064676, 0.945273631840796, 0.9125905127826217
0.29292929292929293, 0.8465346534653465, 0.945273631840796, 0.8955223880597015, 0.9303482587064676, 0.945273631840796, 0.9125905127826217
0.30303030303030304, 0.8663366336633663, 0.9701492537313433, 0.8955223880597015, 0.9353233830845771, 0.9601990049751243, 0.9255061327028227
0.31313131313131315, 0.8663366336633663, 0.9701492537313433, 0.8955223880597015, 0.9353233830845771, 0.9601990049751243, 0.9255061327028227
0.32323232323232326, 0.8663366336633663, 0.9701492537313433, 0.8955223880597015, 0.9353233830845771, 0.9601990049751243, 0.9255061327028227
0.33333333333333337, 0.9257425742574258, 0.9701492537313433, 0.9104477611940298, 0.9353233830845771, 0.9601990049751243, 0.9403723954485
0.3434343434343435, 0.9257425742574258, 0.9701492537313433, 0.9104477611940298, 0.9353233830845771, 0.9601990049751243, 0.9403723954485
0.3535353535353536, 0.9257425742574258, 0.9701492537313433, 0.9104477611940298, 0.9353233830845771, 0.9601990049751243, 0.9403723954485
0.36363636363636365, 0.9257425742574258, 0.9701492537313433, 0.9303482587064676, 0.9402985074626866, 0.9651741293532339, 0.9463425447022316
0.37373737373737376, 0.9257425742574258, 0.9701492537313433, 0.9303482587064676, 0.9402985074626866, 0.9651741293532339, 0.9463425447022316
0.38383838383838387, 0.9554455445544554, 0.9701492537313433, 0.9303482587064676, 0.9402985074626866, 0.9651741293532339, 0.9522831387616375
