FPR, TPR0 AUC = 0.9072 (+/- 0.0493), TPR1 AUC = 0.8908 (+/- 0.0417), TPR2 AUC = 0.9143 (+/- 0.0414), TPR3 AUC = 0.8926 (+/- 0.0404), TPR4 AUC = 0.9111 (+/- 0.0221), TPR5 AUC = 0.8943 (+/- 0.0392), Mean TPR AUC = 0.9017 (+/- 0.0094)
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.010101010101010102, 0.3263814616755793, 0.15115864527629236, 0.42043969102792633, 0.23315508021390374, 0.3936423054070113, 0.29797979797979796, 0.30379283026341847
0.020202020202020204, 0.3263814616755793, 0.15418894830659538, 0.4244800950683304, 0.24117647058823527, 0.3976232917409388, 0.30202020202020197, 0.30764507823331355
0.030303030303030304, 0.5648841354723707, 0.44919786096256686, 0.5650623885918004, 0.6130124777183601, 0.5570409982174688, 0.5508021390374332, 0.55
0.04040404040404041, 0.5648841354723707, 0.4502079619726679, 0.5650623885918004, 0.6130124777183601, 0.5590612002376709, 0.5508021390374332, 0.5505050505050505
0.05050505050505051, 0.5648841354723707, 0.45121806298276884, 0.5650623885918004, 0.6130124777183601, 0.5610814022578728, 0.5508021390374332, 0.551010101010101
0.06060606060606061, 0.6062388591800356, 0.5771836007130124, 0.6600713012477718, 0.6780748663101605, 0.6771836007130125, 0.6711229946524064, 0.6449792038027332
0.07070707070707072, 0.6062388591800356, 0.5771836007130124, 0.6600713012477718, 0.6780748663101605, 0.679144385026738, 0.6711229946524064, 0.6453060011883541
0.08080808080808081, 0.6062388591800356, 0.5771836007130124, 0.6600713012477718, 0.6780748663101605, 0.6811051693404635, 0.6711229946524064, 0.645632798573975
0.09090909090909091, 0.7085561497326204, 0.6791443850267379, 0.7203208556149733, 0.7502673796791445, 0.7310160427807487, 0.6889483065953655, 0.7130421865715983
0.10101010101010102, 0.7085561497326204, 0.6791443850267379, 0.7203208556149733, 0.7502673796791445, 0.7310160427807487, 0.6889483065953655, 0.7130421865715983
0.11111111111111112, 0.7085561497326204, 0.6791443850267379, 0.7203208556149733, 0.7502673796791445, 0.7310160427807487, 0.6889483065953655, 0.7130421865715983
0.12121212121212122, 0.738680926916221, 0.7506238859180037, 0.7862745098039217, 0.7737967914438503, 0.7549019607843139, 0.7253119429590018, 0.7549316696375521
0.13131313131313133, 0.738680926916221, 0.7506238859180037, 0.7862745098039217, 0.7737967914438503, 0.7549019607843139, 0.7253119429590018, 0.7549316696375521
0.14141414141414144, 0.738680926916221, 0.7506238859180037, 0.7862745098039217, 0.7737967914438503, 0.7549019607843139, 0.7253119429590018, 0.7549316696375521
0.15151515151515152, 0.7925133689839573, 0.8037433155080214, 0.8283422459893048, 0.7855614973262032, 0.7850267379679146, 0.7614973262032085, 0.7927807486631017
0.16161616161616163, 0.7925133689839573, 0.8037433155080214, 0.8283422459893048, 0.7855614973262032, 0.7850267379679146, 0.7614973262032085, 0.7927807486631017
0.17171717171717174, 0.7925133689839573, 0.8037433155080214, 0.8283422459893048, 0.7855614973262032, 0.7850267379679146, 0.7614973262032085, 0.7927807486631017
0.18181818181818182, 0.8577540106951872, 0.8452762923351159, 0.8581105169340464, 0.8155080213903743, 0.8090909090909092, 0.7796791443850267, 0.82756981580511
0.19191919191919193, 0.8577540106951872, 0.8452762923351159, 0.8581105169340464, 0.8155080213903743, 0.8090909090909092, 0.7796791443850267, 0.82756981580511
0.20202020202020204, 0.8577540106951872, 0.8452762923351159, 0.8581105169340464, 0.8155080213903743, 0.8090909090909092, 0.7796791443850267, 0.82756981580511
0.21212121212121213, 0.8816399286987522, 0.8631016042780748, 0.8698752228163993, 0.833511586452763, 0.8627450980392156, 0.8338680926916222, 0.8574569221628044
0.22222222222222224, 0.8816399286987522, 0.8631016042780748, 0.8698752228163993, 0.833511586452763, 0.8627450980392156, 0.8338680926916222, 0.8574569221628044
0.23232323232323235, 0.8816399286987522, 0.8631016042780748, 0.8698752228163993, 0.833511586452763, 0.8627450980392156, 0.8338680926916222, 0.8574569221628044
0.24242424242424243, 0.9229946524064172, 0.8689839572192513, 0.9112299465240643, 0.8452762923351159, 0.9042780748663102, 0.8338680926916222, 0.8811051693404636
0.25252525252525254, 0.9229946524064172, 0.8689839572192513, 0.9112299465240643, 0.8452762923351159, 0.9042780748663102, 0.8338680926916222, 0.8811051693404636
0.26262626262626265, 0.9229946524064172, 0.8689839572192513, 0.9112299465240643, 0.8452762923351159, 0.9042780748663102, 0.8338680926916222, 0.8811051693404636
0.27272727272727276, 0.9229946524064172, 0.8926916221033869, 0.9292335115864528, 0.8511586452762924, 0.9162210338680927, 0.8754010695187165, 0.8979500891265597
0.2828282828282829, 0.9229946524064172, 0.8926916221033869, 0.9292335115864528, 0.8511586452762924, 0.9162210338680927, 0.8754010695187165, 0.8979500891265597
0.29292929292929293, 0.9229946524064172, 0.8926916221033869, 0.9292335115864528, 0.8511586452762924, 0.9162210338680927, 0.8754010695187165, 0.8979500891265597
0.30303030303030304, 0.9347593582887701, 0.8985739750445634, 0.9292335115864528, 0.8572192513368984, 0.9221033868092692, 0.9114081996434937, 0.9088829471182412
0.31313131313131315, 0.9347593582887701, 0.8985739750445634, 0.9292335115864528, 0.8572192513368984, 0.9221033868092692, 0.9114081996434937, 0.9088829471182412
0.32323232323232326, 0.9347593582887701, 0.8985739750445634, 0.9292335115864528, 0.8572192513368984, 0.9221033868092692, 0.9114081996434937, 0.9088829471182412
