FPR, TPR0 AUC = 0.8589, TPR1 AUC = 0.9322, TPR2 AUC = 0.8967, TPR3 AUC = 0.9236, TPR4 AUC = 0.8918, Mean TPR AUC = 0.9023 (+/- 0.0259)
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.010101010101010102, 0.1411141114111411, 0.1558872305140962, 0.16086235489220566, 0.15754560530679934, 0.5140961857379768, 0.2259010975724438
0.020202020202020204, 0.2822282228222822, 0.3117744610281924, 0.3217247097844113, 0.3150912106135987, 0.5306799336650083, 0.35229970758269863
0.030303030303030304, 0.41149114911491147, 0.7611940298507462, 0.6517412935323383, 0.5970149253731343, 0.5621890547263682, 0.5967260905194998
0.04040404040404041, 0.4182918291829183, 0.7611940298507462, 0.6517412935323383, 0.5970149253731343, 0.5621890547263682, 0.5980862265331011
0.05050505050505051, 0.42509250925092507, 0.7611940298507462, 0.6517412935323383, 0.5970149253731343, 0.5621890547263682, 0.5994463625467024
0.06060606060606061, 0.48514851485148514, 0.8109452736318408, 0.6915422885572139, 0.8059701492537313, 0.5671641791044776, 0.6721540810797497
0.07070707070707072, 0.48514851485148514, 0.8109452736318408, 0.6915422885572139, 0.8059701492537313, 0.5704809286898839, 0.6728174309968311
0.08080808080808081, 0.48514851485148514, 0.8109452736318408, 0.6915422885572139, 0.8059701492537313, 0.5737976782752903, 0.6734807809139124
0.09090909090909091, 0.7277227722772277, 0.8258706467661692, 0.6965174129353234, 0.8507462686567164, 0.582089552238806, 0.7365893305748485
0.10101010101010102, 0.7277227722772277, 0.8258706467661692, 0.6965174129353234, 0.8507462686567164, 0.582089552238806, 0.7365893305748485
0.11111111111111112, 0.7277227722772277, 0.8258706467661692, 0.6965174129353234, 0.8507462686567164, 0.582089552238806, 0.7365893305748485
0.12121212121212122, 0.7277227722772277, 0.8507462686567164, 0.7263681592039801, 0.8507462686567164, 0.6567164179104478, 0.7624599773410177
0.13131313131313133, 0.7277227722772277, 0.8507462686567164, 0.7263681592039801, 0.8507462686567164, 0.6567164179104478, 0.7624599773410177
0.14141414141414144, 0.7277227722772277, 0.8507462686567164, 0.7263681592039801, 0.8507462686567164, 0.6567164179104478, 0.7624599773410177
0.15151515151515152, 0.7277227722772277, 0.8507462686567164, 0.7611940298507462, 0.8507462686567164, 0.7263681592039801, 0.7833554997290774
0.16161616161616163, 0.7277227722772277, 0.8507462686567164, 0.7611940298507462, 0.8507462686567164, 0.7263681592039801, 0.7833554997290774
0.17171717171717174, 0.7277227722772277, 0.8507462686567164, 0.7611940298507462, 0.8507462686567164, 0.7263681592039801, 0.7833554997290774
0.18181818181818182, 0.7326732673267327, 0.8557213930348259, 0.7761194029850746, 0.8507462686567164, 0.8258706467661692, 0.8082261957539038
0.19191919191919193, 0.7326732673267327, 0.8557213930348259, 0.7761194029850746, 0.8507462686567164, 0.8258706467661692, 0.8082261957539038
0.20202020202020204, 0.7326732673267327, 0.8557213930348259, 0.7761194029850746, 0.8507462686567164, 0.8258706467661692, 0.8082261957539038
0.21212121212121213, 0.7524752475247525, 0.8955223880597015, 0.8258706467661692, 0.8706467661691543, 0.8308457711442786, 0.8350721639328113
0.22222222222222224, 0.7524752475247525, 0.8955223880597015, 0.8258706467661692, 0.8706467661691543, 0.8308457711442786, 0.8350721639328113
0.23232323232323235, 0.7524752475247525, 0.8955223880597015, 0.8258706467661692, 0.8706467661691543, 0.8308457711442786, 0.8350721639328113
0.24242424242424243, 0.8168316831683168, 0.945273631840796, 0.8308457711442786, 0.8706467661691543, 0.8656716417910447, 0.865853898822718
0.25252525252525254, 0.8168316831683168, 0.945273631840796, 0.8308457711442786, 0.8706467661691543, 0.8656716417910447, 0.865853898822718
0.26262626262626265, 0.8168316831683168, 0.945273631840796, 0.8308457711442786, 0.8706467661691543, 0.8656716417910447, 0.865853898822718
0.27272727272727276, 0.8168316831683168, 0.9651741293532339, 0.8805970149253731, 0.9253731343283582, 0.8706467661691543, 0.8917245455888873
0.2828282828282829, 0.8168316831683168, 0.9651741293532339, 0.8805970149253731, 0.9253731343283582, 0.8706467661691543, 0.8917245455888873
0.29292929292929293, 0.8168316831683168, 0.9651741293532339, 0.8805970149253731, 0.9253731343283582, 0.8706467661691543, 0.8917245455888873
0.30303030303030304, 0.8316831683168316, 0.9701492537313433, 0.8855721393034826, 0.945273631840796, 0.8805970149253731, 0.9026550416235652
0.31313131313131315, 0.8316831683168316, 0.9701492537313433, 0.8855721393034826, 0.945273631840796, 0.8805970149253731, 0.9026550416235652
0.32323232323232326, 0.8316831683168316, 0.9701492537313433, 0.8855721393034826, 0.945273631840796, 0.8805970149253731, 0.9026550416235652
0.33333333333333337, 0.8465346534653465, 0.9701492537313433, 0.9303482587064676, 0.9502487562189055, 0.8905472636815921, 0.917565637160731
0.3434343434343435, 0.8465346534653465, 0.9701492537313433, 0.9303482587064676, 0.9502487562189055, 0.8905472636815921, 0.917565637160731
0.3535353535353536, 0.8465346534653465, 0.9701492537313433, 0.9303482587064676, 0.9502487562189055, 0.8905472636815921, 0.917565637160731
0.36363636363636365, 0.8465346534653465, 0.9701492537313433, 0.945273631840796, 0.9701492537313433, 0.9502487562189055, 0.9364711097975469
0.37373737373737376, 0.8465346534653465, 0.9701492537313433, 0.945273631840796, 0.9701492537313433, 0.9502487562189055, 0.9364711097975469
0.38383838383838387, 0.8811881188118812, 0.9701492537313433, 0.945273631840796, 0.9701492537313433, 0.9502487562189055, 0.9434018028668539
